HigherSeed,HigherSeedID,HigherSeedNum,LowerSeed,LowerSeedID,LowerSeedNum,Predictions
Nebraska,1304,4,Louisville,1257,6,0.4785758914273875
North Carolina,1314,6,Louisville,1257,6,0.5730144821038997
Louisville,1257,6,Northern Iowa,1320,12,0.6546272482777615
Louisville,1257,6,Ohio St,1326,8,0.5
Louisville,1257,6,Penn,1335,14,0.7600677832223983
Louisville,1257,6,Prairie View,1341,16,0.5
Purdue,1345,2,Louisville,1257,6,0.5721749182780694
Louisville,1257,6,Queens,1474,15,0.7857230655009599
Louisville,1257,6,Santa Clara,1365,10,0.5790973879539447
Louisville,1257,6,Siena,1373,16,0.7692327214879601
Louisville,1257,6,SMU,1374,11,0.584070810092944
Louisville,1257,6,South Florida,1378,11,0.5954567115010924
St John's,1385,5,Louisville,1257,6,0.5
Louisville,1257,6,Saint Louis,1387,9,0.5586588917544992
Louisville,1257,6,St Mary's CA,1388,7,0.5
Louisville,1257,6,TCU,1395,9,0.5875577811572065
Tennessee,1397,6,Louisville,1257,6,0.5170130623741189
Louisville,1257,6,Tennessee State,1398,15,0.5
Louisville,1257,6,Texas,1400,11,0.5995234735785592
Louisville,1257,6,Texas A&M,1401,10,0.5722633246908148
Texas Tech,1403,5,Louisville,1257,6,0.4732874362568097
Louisville,1257,6,Troy,1407,13,0.7242927701763756
Louisville,1257,6,UCF,1416,10,0.6342972805799908
Louisville,1257,6,UCLA,1417,7,0.5049087609016868
Louisville,1257,6,UMBC,1420,16,0.7708351281148029
Louisville,1257,6,Utah State,1429,9,0.5
Vanderbilt,1435,5,Louisville,1257,6,0.4779184382885376
Louisville,1257,6,VCU,1433,11,0.5867811309214044
Louisville,1257,6,Villanova,1437,8,0.5561444359846015
Virginia,1438,3,Louisville,1257,6,0.4543824836204526
Wisconsin,1458,5,Louisville,1257,6,0.49412857834369506
Louisville,1257,6,Wright State,1460,14,0.5
Miami FL,1274,7,McNeese St,1270,12,0.5
Miami OH,1275,11,McNeese St,1270,12,0.5
Michigan,1276,1,McNeese St,1270,12,0.5
Michigan St,1277,3,McNeese St,1270,12,0.5
Missouri,1281,10,McNeese St,1270,12,0.5
McNeese St,1270,12,North Dakota State,1295,14,0.5
NC State,1301,11,McNeese St,1270,12,0.5
Nebraska,1304,4,McNeese St,1270,12,0.5
North Carolina,1314,6,McNeese St,1270,12,0.5
McNeese St,1270,12,Northern Iowa,1320,12,0.5
Ohio St,1326,8,McNeese St,1270,12,0.5
McNeese St,1270,12,Penn,1335,14,0.5
McNeese St,1270,12,Prairie View,1341,16,0.5
Purdue,1345,2,McNeese St,1270,12,0.5
McNeese St,1270,12,Queens,1474,15,0.5
Santa Clara,1365,10,McNeese St,1270,12,0.5
McNeese St,1270,12,Siena,1373,16,0.5
SMU,1374,11,McNeese St,1270,12,0.5
South Florida,1378,11,McNeese St,1270,12,0.5
St John's,1385,5,McNeese St,1270,12,0.5
Saint Louis,1387,9,McNeese St,1270,12,0.5
St Mary's CA,1388,7,McNeese St,1270,12,0.5
TCU,1395,9,McNeese St,1270,12,0.5
Tennessee,1397,6,McNeese St,1270,12,0.5
McNeese St,1270,12,Tennessee State,1398,15,0.5
Texas,1400,11,McNeese St,1270,12,0.5
Texas A&M,1401,10,McNeese St,1270,12,0.5
Texas Tech,1403,5,McNeese St,1270,12,0.5
McNeese St,1270,12,Troy,1407,13,0.5
UCF,1416,10,McNeese St,1270,12,0.5
UCLA,1417,7,McNeese St,1270,12,0.5
McNeese St,1270,12,UMBC,1420,16,0.5
Utah State,1429,9,McNeese St,1270,12,0.5
Vanderbilt,1435,5,McNeese St,1270,12,0.5
VCU,1433,11,McNeese St,1270,12,0.5
Villanova,1437,8,McNeese St,1270,12,0.5
Virginia,1438,3,McNeese St,1270,12,0.5
Wisconsin,1458,5,McNeese St,1270,12,0.5
McNeese St,1270,12,Wright State,1460,14,0.5
Miami FL,1274,7,Miami OH,1275,11,0.6526030491273725
Michigan,1276,1,Miami FL,1274,7,0.723263506590387
Michigan St,1277,3,Miami FL,1274,7,0.5
Miami FL,1274,7,Missouri,1281,10,0.5792867094826905
Miami FL,1274,7,North Dakota State,1295,14,0.5
Miami FL,1274,7,NC State,1301,11,0.5
Nebraska,1304,4,Miami FL,1274,7,0.508358201525726
North Carolina,1314,6,Miami FL,1274,7,0.6018898554505973
Miami FL,1274,7,Northern Iowa,1320,12,0.6272078256980367
Miami FL,1274,7,Ohio St,1326,8,0.5
Miami FL,1274,7,Penn,1335,14,0.7376647730278816
Miami FL,1274,7,Prairie View,1341,16,0.5
Purdue,1345,2,Miami FL,1274,7,0.6010675403302238
Miami FL,1274,7,Queens,1474,15,0.7649748222215724
Miami FL,1274,7,Santa Clara,1365,10,0.5498053653778188
Miami FL,1274,7,Siena,1373,16,0.7474010641671981
Miami FL,1274,7,SMU,1374,11,0.5548588509855632
Miami FL,1274,7,South Florida,1378,11,0.5664508353889459
St John's,1385,5,Miami FL,1274,7,0.5
Miami FL,1274,7,Saint Louis,1387,9,0.5291011112018085
St Mary's CA,1388,7,Miami FL,1274,7,0.5
Miami FL,1274,7,TCU,1395,9,0.5584055622913472
Tennessee,1397,6,Miami FL,1274,7,0.546679515482154
Miami FL,1274,7,Tennessee State,1398,15,0.5
Miami FL,1274,7,Texas,1400,11,0.5705989129310253
Miami FL,1274,7,Texas A&M,1401,10,0.5428711309143335
Texas Tech,1403,5,Miami FL,1274,7,0.5030581543442211
Miami FL,1274,7,Troy,1407,13,0.6998684037090077
Miami FL,1274,7,UCF,1416,10,0.6062346912818006
Miami FL,1274,7,UCLA,1417,7,0.4751332365503715
Miami FL,1274,7,UMBC,1420,16,0.7491056213643965
Miami FL,1274,7,Utah State,1429,9,0.5
Vanderbilt,1435,5,Miami FL,1274,7,0.5076996714858251
Miami FL,1274,7,VCU,1433,11,0.5576153486222004
Miami FL,1274,7,Villanova,1437,8,0.5265609671218218
Virginia,1438,3,Miami FL,1274,7,0.4840568980075335
Wisconsin,1458,5,Miami FL,1274,7,0.5239062810640285
Miami FL,1274,7,Wright State,1460,14,0.5
Michigan,1276,1,Miami OH,1275,11,0.8307861093049359
Michigan St,1277,3,Miami OH,1275,11,0.5
Missouri,1281,10,Miami OH,1275,11,0.5770451374221099
Miami OH,1275,11,North Dakota State,1295,14,0.5
NC State,1301,11,Miami OH,1275,11,0.5
Nebraska,1304,4,Miami OH,1275,11,0.6601442032313388
North Carolina,1314,6,Miami OH,1275,11,0.7395915533290252
Miami OH,1275,11,Northern Iowa,1320,12,0.47246684920987425
Ohio St,1326,8,Miami OH,1275,11,0.5
Miami OH,1275,11,Penn,1335,14,0.5994959467582595
Miami OH,1275,11,Prairie View,1341,16,0.5
Purdue,1345,2,Miami OH,1275,11,0.7389302963076604
Miami OH,1275,11,Queens,1474,15,0.6340542206229968
Santa Clara,1365,10,Miami OH,1275,11,0.6060209105300507
Miami OH,1275,11,Siena,1373,16,0.6116606261728287
SMU,1374,11,Miami OH,1275,11,0.6011307129469778
Miami OH,1275,11,South Florida,1378,11,0.4102055060449834
St John's,1385,5,Miami OH,1275,11,0.5
Saint Louis,1387,9,Miami OH,1275,11,0.625735461575851
St Mary's CA,1388,7,Miami OH,1275,11,0.5
TCU,1395,9,Miami OH,1275,11,0.5976799193112622
Tennessee,1397,6,Miami OH,1275,11,0.6937615716832939
Miami OH,1275,11,Tennessee State,1398,15,0.5
Texas,1400,11,Miami OH,1275,11,0.5856972092243391
Texas A&M,1401,10,Miami OH,1275,11,0.6126806654417177
Texas Tech,1403,5,Miami OH,1275,11,0.6553711667216601
Miami OH,1275,11,Troy,1407,13,0.5538331073355328
UCF,1416,10,Miami OH,1275,11,0.5495837102895539
UCLA,1417,7,Miami OH,1275,11,0.6748162805037304
Miami OH,1275,11,UMBC,1420,16,0.6138078676266853
Utah State,1429,9,Miami OH,1275,11,0.5
Vanderbilt,1435,5,Miami OH,1275,11,0.6595528265749432
Miami OH,1275,11,VCU,1433,11,0.40154989683906883
Villanova,1437,8,Miami OH,1275,11,0.6281192978990119
Virginia,1438,3,Miami OH,1275,11,0.6380029732896388
Wisconsin,1458,5,Miami OH,1275,11,0.673970631474033
Miami OH,1275,11,Wright State,1460,14,0.5
Michigan,1276,1,Michigan St,1277,3,0.5
Michigan,1276,1,Missouri,1281,10,0.7825440317741824
Michigan,1276,1,North Dakota State,1295,14,0.5
Michigan,1276,1,NC State,1301,11,0.5
Michigan,1276,1,Nebraska,1304,4,0.7165214919639884
Michigan,1276,1,North Carolina,1314,6,0.6335233618533286
Michigan,1276,1,Northern Iowa,1320,12,0.8147182498853948
Michigan,1276,1,Ohio St,1326,8,0.5
Michigan,1276,1,Penn,1335,14,0.8802262213624102
Michigan,1276,1,Prairie View,1341,16,0.5
Michigan,1276,1,Purdue,1345,2,0.6343194776102632
Michigan,1276,1,Queens,1474,15,0.8948114080298698
Michigan,1276,1,Santa Clara,1365,10,0.7614402997053272
Michigan,1276,1,Siena,1373,16,0.8854928175605434
Michigan,1276,1,SMU,1374,11,0.765132984219153
Michigan,1276,1,South Florida,1378,11,0.7734846198062835
Michigan,1276,1,St John's,1385,5,0.5
Michigan,1276,1,Saint Louis,1387,9,0.7459720826577501
Michigan,1276,1,St Mary's CA,1388,7,0.5
Michigan,1276,1,TCU,1395,9,0.7677057198854146
Michigan,1276,1,Tennessee,1397,6,0.6842655288800714
Michigan,1276,1,Tennessee State,1398,15,0.5
Michigan,1276,1,Texas,1400,11,0.7764336527139258
Michigan,1276,1,Texas A&M,1401,10,0.7563210685620603
Michigan,1276,1,Texas Tech,1403,5,0.7208084014199747
Michigan,1276,1,Troy,1407,13,0.8590448214851315
Michigan,1276,1,UCF,1416,10,0.8009464129026249
Michigan,1276,1,UCLA,1417,7,0.7029026765780961
Michigan,1276,1,UMBC,1420,16,0.8864071475908796
Michigan,1276,1,Utah State,1429,9,0.5
Michigan,1276,1,Vanderbilt,1435,5,0.7170563629779366
Michigan,1276,1,VCU,1433,11,0.7671338517639498
Michigan,1276,1,Villanova,1437,8,0.744035850928357
Michigan,1276,1,Virginia,1438,3,0.7358485843104409
Michigan,1276,1,Wisconsin,1458,5,0.7037062730882699
Michigan,1276,1,Wright State,1460,14,0.5
Michigan St,1277,3,Missouri,1281,10,0.5
Michigan St,1277,3,North Dakota State,1295,14,0.5
Michigan St,1277,3,NC State,1301,11,0.5
Michigan St,1277,3,Nebraska,1304,4,0.5
Michigan St,1277,3,North Carolina,1314,6,0.5
Michigan St,1277,3,Northern Iowa,1320,12,0.5
Michigan St,1277,3,Ohio St,1326,8,0.5
Michigan St,1277,3,Penn,1335,14,0.5
Michigan St,1277,3,Prairie View,1341,16,0.5
Purdue,1345,2,Michigan St,1277,3,0.5
Michigan St,1277,3,Queens,1474,15,0.5
Michigan St,1277,3,Santa Clara,1365,10,0.5
Michigan St,1277,3,Siena,1373,16,0.5
Michigan St,1277,3,SMU,1374,11,0.5
Michigan St,1277,3,South Florida,1378,11,0.5
Michigan St,1277,3,St John's,1385,5,0.5
Michigan St,1277,3,Saint Louis,1387,9,0.5
Michigan St,1277,3,St Mary's CA,1388,7,0.5
Michigan St,1277,3,TCU,1395,9,0.5
Michigan St,1277,3,Tennessee,1397,6,0.5
Michigan St,1277,3,Tennessee State,1398,15,0.5
Michigan St,1277,3,Texas,1400,11,0.5
Michigan St,1277,3,Texas A&M,1401,10,0.5
Michigan St,1277,3,Texas Tech,1403,5,0.5
Michigan St,1277,3,Troy,1407,13,0.5
Michigan St,1277,3,UCF,1416,10,0.5
Michigan St,1277,3,UCLA,1417,7,0.5
Michigan St,1277,3,UMBC,1420,16,0.5
Michigan St,1277,3,Utah State,1429,9,0.5
Michigan St,1277,3,Vanderbilt,1435,5,0.5
Michigan St,1277,3,VCU,1433,11,0.5
Michigan St,1277,3,Villanova,1437,8,0.5
Michigan St,1277,3,Virginia,1438,3,0.5
Michigan St,1277,3,Wisconsin,1458,5,0.5
Michigan St,1277,3,Wright State,1460,14,0.5
Missouri,1281,10,North Dakota State,1295,14,0.5
Missouri,1281,10,NC State,1301,11,0.5
Nebraska,1304,4,Missouri,1281,10,0.5874131980972609
North Carolina,1314,6,Missouri,1281,10,0.6755052793553799
Missouri,1281,10,Northern Iowa,1320,12,0.5499357001130278
Ohio St,1326,8,Missouri,1281,10,0.5
Missouri,1281,10,Penn,1335,14,0.671288901319971
Missouri,1281,10,Prairie View,1341,16,0.5
Purdue,1345,2,Missouri,1281,10,0.674752852788667
Missouri,1281,10,Queens,1474,15,0.7027242314542682
Santa Clara,1365,10,Missouri,1281,10,0.5299544937296307
Missouri,1281,10,Siena,1373,16,0.6824281142506435
Missouri,1281,10,SMU,1374,11,0.4751396127508847
Missouri,1281,10,South Florida,1378,11,0.48688779038521357
St John's,1385,5,Missouri,1281,10,0.5
Saint Louis,1387,9,Missouri,1281,10,0.5506530921507524
St Mary's CA,1388,7,Missouri,1281,10,0.5
TCU,1395,9,Missouri,1281,10,0.5212752312658103
Tennessee,1397,6,Missouri,1281,10,0.6241285929111774
Missouri,1281,10,Tennessee State,1398,15,0.5
Missouri,1281,10,Texas,1400,11,0.4911132266195047
Missouri,1281,10,Texas A&M,1401,10,0.46308247437635425
Texas Tech,1403,5,Missouri,1281,10,0.5822650762473314
Missouri,1281,10,Troy,1407,13,0.6287423681095707
UCF,1416,10,Missouri,1281,10,0.47211243030251954
UCLA,1417,7,Missouri,1281,10,0.6033385025744487
Missouri,1281,10,UMBC,1420,16,0.6843859675636165
Utah State,1429,9,Missouri,1281,10,0.5
Vanderbilt,1435,5,Missouri,1281,10,0.5867744840594185
Missouri,1281,10,VCU,1433,11,0.4779252782199693
Villanova,1437,8,Missouri,1281,10,0.5531736627655081
Virginia,1438,3,Missouri,1281,10,0.5636655197367607
Wisconsin,1458,5,Missouri,1281,10,0.6024164890618412
Missouri,1281,10,Wright State,1460,14,0.5
NC State,1301,11,North Dakota State,1295,14,0.5
Nebraska,1304,4,North Dakota State,1295,14,0.5
North Carolina,1314,6,North Dakota State,1295,14,0.5
Northern Iowa,1320,12,North Dakota State,1295,14,0.5
Ohio St,1326,8,North Dakota State,1295,14,0.5
North Dakota State,1295,14,Penn,1335,14,0.5
North Dakota State,1295,14,Prairie View,1341,16,0.5
Purdue,1345,2,North Dakota State,1295,14,0.5
North Dakota State,1295,14,Queens,1474,15,0.5
Santa Clara,1365,10,North Dakota State,1295,14,0.5
North Dakota State,1295,14,Siena,1373,16,0.5
SMU,1374,11,North Dakota State,1295,14,0.5
South Florida,1378,11,North Dakota State,1295,14,0.5
St John's,1385,5,North Dakota State,1295,14,0.5
Saint Louis,1387,9,North Dakota State,1295,14,0.5
St Mary's CA,1388,7,North Dakota State,1295,14,0.5
TCU,1395,9,North Dakota State,1295,14,0.5
Tennessee,1397,6,North Dakota State,1295,14,0.5
North Dakota State,1295,14,Tennessee State,1398,15,0.5
Texas,1400,11,North Dakota State,1295,14,0.5
Texas A&M,1401,10,North Dakota State,1295,14,0.5
Texas Tech,1403,5,North Dakota State,1295,14,0.5
Troy,1407,13,North Dakota State,1295,14,0.5
UCF,1416,10,North Dakota State,1295,14,0.5
UCLA,1417,7,North Dakota State,1295,14,0.5
North Dakota State,1295,14,UMBC,1420,16,0.5
Utah State,1429,9,North Dakota State,1295,14,0.5
Vanderbilt,1435,5,North Dakota State,1295,14,0.5
VCU,1433,11,North Dakota State,1295,14,0.5
Villanova,1437,8,North Dakota State,1295,14,0.5
Virginia,1438,3,North Dakota State,1295,14,0.5
Wisconsin,1458,5,North Dakota State,1295,14,0.5
North Dakota State,1295,14,Wright State,1460,14,0.5
Nebraska,1304,4,NC State,1301,11,0.5
North Carolina,1314,6,NC State,1301,11,0.5
NC State,1301,11,Northern Iowa,1320,12,0.5
Ohio St,1326,8,NC State,1301,11,0.5
NC State,1301,11,Penn,1335,14,0.5
NC State,1301,11,Prairie View,1341,16,0.5
Purdue,1345,2,NC State,1301,11,0.5
NC State,1301,11,Queens,1474,15,0.5
Santa Clara,1365,10,NC State,1301,11,0.5
NC State,1301,11,Siena,1373,16,0.5
NC State,1301,11,SMU,1374,11,0.5
NC State,1301,11,South Florida,1378,11,0.5
St John's,1385,5,NC State,1301,11,0.5
Saint Louis,1387,9,NC State,1301,11,0.5
St Mary's CA,1388,7,NC State,1301,11,0.5
TCU,1395,9,NC State,1301,11,0.5
Tennessee,1397,6,NC State,1301,11,0.5
NC State,1301,11,Tennessee State,1398,15,0.5
NC State,1301,11,Texas,1400,11,0.5
Texas A&M,1401,10,NC State,1301,11,0.5
Texas Tech,1403,5,NC State,1301,11,0.5
NC State,1301,11,Troy,1407,13,0.5
UCF,1416,10,NC State,1301,11,0.5
UCLA,1417,7,NC State,1301,11,0.5
NC State,1301,11,UMBC,1420,16,0.5
Utah State,1429,9,NC State,1301,11,0.5
Vanderbilt,1435,5,NC State,1301,11,0.5
NC State,1301,11,VCU,1433,11,0.5
Villanova,1437,8,NC State,1301,11,0.5
Virginia,1438,3,NC State,1301,11,0.5
Wisconsin,1458,5,NC State,1301,11,0.5
NC State,1301,11,Wright State,1460,14,0.5
Nebraska,1304,4,North Carolina,1314,6,0.4061486448329419
Nebraska,1304,4,Northern Iowa,1320,12,0.634991918128143
Nebraska,1304,4,Ohio St,1326,8,0.5
Nebraska,1304,4,Penn,1335,14,0.7440835355300814
Nebraska,1304,4,Prairie View,1341,16,0.5
Purdue,1345,2,Nebraska,1304,4,0.59302366310903
Nebraska,1304,4,Queens,1474,15,0.7709328695933314
Nebraska,1304,4,Santa Clara,1365,10,0.5580668778219017
Nebraska,1304,4,Siena,1373,16,0.7536611551848247
Nebraska,1304,4,SMU,1374,11,0.5631013193073683
Nebraska,1304,4,South Florida,1378,11,0.5746432067379834
Nebraska,1304,4,St John's,1385,5,0.5
Nebraska,1304,4,Saint Louis,1387,9,0.5374229027950503
Nebraska,1304,4,St Mary's CA,1388,7,0.5
Nebraska,1304,4,TCU,1395,9,0.5666336508298765
Nebraska,1304,4,Tennessee,1397,6,0.46161878727941147
Nebraska,1304,4,Tennessee State,1398,15,0.5
Nebraska,1304,4,Texas,1400,11,0.578771189261659
Nebraska,1304,4,Texas A&M,1401,10,0.5511560104174129
Nebraska,1304,4,Texas Tech,1403,5,0.5053005891279494
Nebraska,1304,4,Troy,1407,13,0.7068444372813852
Nebraska,1304,4,UCF,1416,10,0.6141873309425598
Nebraska,1304,4,UCLA,1417,7,0.4834777020045758
Nebraska,1304,4,UMBC,1420,16,0.7553372972928531
Nebraska,1304,4,Utah State,1429,9,0.5
Nebraska,1304,4,Vanderbilt,1435,5,0.5006586996034224
Nebraska,1304,4,VCU,1433,11,0.5658467133917322
Nebraska,1304,4,Villanova,1437,8,0.534888187669525
Virginia,1438,3,Nebraska,1304,4,0.47571164272606464
Nebraska,1304,4,Wisconsin,1458,5,0.4844394836558423
Nebraska,1304,4,Wright State,1460,14,0.5
North Carolina,1314,6,Northern Iowa,1320,12,0.7178056044945353
North Carolina,1314,6,Ohio St,1326,8,0.5
North Carolina,1314,6,Penn,1335,14,0.8095689961757464
North Carolina,1314,6,Prairie View,1341,16,0.5
Purdue,1345,2,North Carolina,1314,6,0.4991423577118647
North Carolina,1314,6,Queens,1474,15,0.8311074009738859
North Carolina,1314,6,Santa Clara,1365,10,0.6486772734979195
North Carolina,1314,6,Siena,1373,16,0.8172976011191782
North Carolina,1314,6,SMU,1374,11,0.6533207246342758
North Carolina,1314,6,South Florida,1378,11,0.6639017936256839
St John's,1385,5,North Carolina,1314,6,0.5
North Carolina,1314,6,Saint Louis,1387,9,0.6294555676876766
North Carolina,1314,6,St Mary's CA,1388,7,0.5
North Carolina,1314,6,TCU,1395,9,0.6565685022607233
Tennessee,1397,6,North Carolina,1314,6,0.443718930908017
North Carolina,1314,6,Tennessee State,1398,15,0.5
North Carolina,1314,6,Texas,1400,11,0.6676645150171029
North Carolina,1314,6,Texas A&M,1401,10,0.6422750802830186
Texas Tech,1403,5,North Carolina,1314,6,0.4010449633530155
North Carolina,1314,6,Troy,1407,13,0.7790290414502898
North Carolina,1314,6,UCF,1416,10,0.6994873529163808
North Carolina,1314,6,UCLA,1417,7,0.5778116888583272
North Carolina,1314,6,UMBC,1420,16,0.8186449399843624
North Carolina,1314,6,Utah State,1429,9,0.5
Vanderbilt,1435,5,North Carolina,1314,6,0.405513309841732
North Carolina,1314,6,VCU,1433,11,0.6558456858336497
North Carolina,1314,6,Villanova,1437,8,0.627075211499826
Virginia,1438,3,North Carolina,1314,6,0.38292775010679064
Wisconsin,1458,5,North Carolina,1314,6,0.42124913784382306
North Carolina,1314,6,Wright State,1460,14,0.5
Ohio St,1326,8,Northern Iowa,1320,12,0.5
Northern Iowa,1320,12,Penn,1335,14,0.6256522321010809
Northern Iowa,1320,12,Prairie View,1341,16,0.5
Purdue,1345,2,Northern Iowa,1320,12,0.7171101863271163
Northern Iowa,1320,12,Queens,1474,15,0.6592364458827035
Santa Clara,1365,10,Northern Iowa,1320,12,0.5794150382256139
Northern Iowa,1320,12,Siena,1373,16,0.6375028391764962
SMU,1374,11,Northern Iowa,1320,12,0.574426508884727
South Florida,1378,11,Northern Iowa,1320,12,0.5628832142213613
St John's,1385,5,Northern Iowa,1320,12,0.5
Saint Louis,1387,9,Northern Iowa,1320,12,0.5995812697571232
St Mary's CA,1388,7,Northern Iowa,1320,12,0.5
TCU,1395,9,Northern Iowa,1320,12,0.5709095957848607
Tennessee,1397,6,Northern Iowa,1320,12,0.6698529931125826
Northern Iowa,1320,12,Tennessee State,1398,15,0.5
Texas,1400,11,Northern Iowa,1320,12,0.5587182445577564
Texas A&M,1401,10,Northern Iowa,1320,12,0.5862174573479955
Texas Tech,1403,5,Northern Iowa,1320,12,0.6300635900850178
Northern Iowa,1320,12,Troy,1407,13,0.5808866986643656
UCF,1416,10,Northern Iowa,1320,12,0.5221716339833297
UCLA,1417,7,Northern Iowa,1320,12,0.6501744338914476
Northern Iowa,1320,12,UMBC,1420,16,0.6395913860256196
Utah State,1429,9,Northern Iowa,1320,12,0.5
Vanderbilt,1435,5,Northern Iowa,1320,12,0.6343810146925836
VCU,1433,11,Northern Iowa,1320,12,0.5716943025886659
Villanova,1437,8,Northern Iowa,1320,12,0.6020257417304372
Virginia,1438,3,Northern Iowa,1320,12,0.6121747242578168
Wisconsin,1458,5,Northern Iowa,1320,12,0.649298006377109
Northern Iowa,1320,12,Wright State,1460,14,0.5
Ohio St,1326,8,Penn,1335,14,0.5
Ohio St,1326,8,Prairie View,1341,16,0.5
Purdue,1345,2,Ohio St,1326,8,0.5
Ohio St,1326,8,Queens,1474,15,0.5
Ohio St,1326,8,Santa Clara,1365,10,0.5
Ohio St,1326,8,Siena,1373,16,0.5
Ohio St,1326,8,SMU,1374,11,0.5
Ohio St,1326,8,South Florida,1378,11,0.5
St John's,1385,5,Ohio St,1326,8,0.5
Ohio St,1326,8,Saint Louis,1387,9,0.5
St Mary's CA,1388,7,Ohio St,1326,8,0.5
Ohio St,1326,8,TCU,1395,9,0.5
Tennessee,1397,6,Ohio St,1326,8,0.5
Ohio St,1326,8,Tennessee State,1398,15,0.5
Ohio St,1326,8,Texas,1400,11,0.5
Ohio St,1326,8,Texas A&M,1401,10,0.5
Texas Tech,1403,5,Ohio St,1326,8,0.5
Ohio St,1326,8,Troy,1407,13,0.5
Ohio St,1326,8,UCF,1416,10,0.5
UCLA,1417,7,Ohio St,1326,8,0.5
Ohio St,1326,8,UMBC,1420,16,0.5
Ohio St,1326,8,Utah State,1429,9,0.5
Vanderbilt,1435,5,Ohio St,1326,8,0.5
Ohio St,1326,8,VCU,1433,11,0.5
Villanova,1437,8,Ohio St,1326,8,0.5
Virginia,1438,3,Ohio St,1326,8,0.5
Wisconsin,1458,5,Ohio St,1326,8,0.5
Ohio St,1326,8,Wright State,1460,14,0.5
Penn,1335,14,Prairie View,1341,16,0.5
Purdue,1345,2,Penn,1335,14,0.8090395532283534
Penn,1335,14,Queens,1474,15,0.536505915815074
Santa Clara,1365,10,Penn,1335,14,0.697196240128832
Penn,1335,14,Siena,1373,16,0.5127304075069945
SMU,1374,11,Penn,1335,14,0.6928641877912537
South Florida,1378,11,Penn,1335,14,0.6827592196656687
St John's,1385,5,Penn,1335,14,0.5
Saint Louis,1387,9,Penn,1335,14,0.7144977939062186
St Mary's CA,1388,7,Penn,1335,14,0.5
TCU,1395,9,Penn,1335,14,0.6897974842743869
Tennessee,1397,6,Penn,1335,14,0.7722622937044895
Penn,1335,14,Tennessee State,1398,15,0.5
Texas,1400,11,Penn,1335,14,0.6790852563452896
Texas A&M,1401,10,Penn,1335,14,0.703069925557449
Texas Tech,1403,5,Penn,1335,14,0.7400251114308087
Troy,1407,13,Penn,1335,14,0.5466625711949652
UCF,1416,10,Penn,1335,14,0.6461947216376421
UCLA,1417,7,Penn,1335,14,0.7564686647498541
Penn,1335,14,UMBC,1420,16,0.5149909146517991
Utah State,1429,9,Penn,1335,14,0.5
Vanderbilt,1435,5,Penn,1335,14,0.743581485838217
VCU,1433,11,Penn,1335,14,0.6904826455902714
Villanova,1437,8,Penn,1335,14,0.7165723497567646
Virginia,1438,3,Penn,1335,14,0.7251339028730264
Wisconsin,1458,5,Penn,1335,14,0.7557585013609579
Penn,1335,14,Wright State,1460,14,0.5
Purdue,1345,2,Prairie View,1341,16,0.5
Queens,1474,15,Prairie View,1341,16,0.5
Santa Clara,1365,10,Prairie View,1341,16,0.5
Siena,1373,16,Prairie View,1341,16,0.5
SMU,1374,11,Prairie View,1341,16,0.5
South Florida,1378,11,Prairie View,1341,16,0.5
St John's,1385,5,Prairie View,1341,16,0.5
Saint Louis,1387,9,Prairie View,1341,16,0.5
St Mary's CA,1388,7,Prairie View,1341,16,0.5
TCU,1395,9,Prairie View,1341,16,0.5
Tennessee,1397,6,Prairie View,1341,16,0.5
Tennessee State,1398,15,Prairie View,1341,16,0.5
Texas,1400,11,Prairie View,1341,16,0.5
Texas A&M,1401,10,Prairie View,1341,16,0.5
Texas Tech,1403,5,Prairie View,1341,16,0.5
Troy,1407,13,Prairie View,1341,16,0.5
UCF,1416,10,Prairie View,1341,16,0.5
UCLA,1417,7,Prairie View,1341,16,0.5
UMBC,1420,16,Prairie View,1341,16,0.5
Utah State,1429,9,Prairie View,1341,16,0.5
Vanderbilt,1435,5,Prairie View,1341,16,0.5
VCU,1433,11,Prairie View,1341,16,0.5
Villanova,1437,8,Prairie View,1341,16,0.5
Virginia,1438,3,Prairie View,1341,16,0.5
Wisconsin,1458,5,Prairie View,1341,16,0.5
Wright State,1460,14,Prairie View,1341,16,0.5
Purdue,1345,2,Queens,1474,15,0.8306253116248602
Purdue,1345,2,Santa Clara,1365,10,0.6478950647426864
Purdue,1345,2,Siena,1373,16,0.8167847826664661
Purdue,1345,2,SMU,1374,11,0.6525433166753578
Purdue,1345,2,South Florida,1378,11,0.6631358787982683
Purdue,1345,2,St John's,1385,5,0.5
Purdue,1345,2,Saint Louis,1387,9,0.6286550619201251
Purdue,1345,2,St Mary's CA,1388,7,0.5
Purdue,1345,2,TCU,1395,9,0.655794540191768
Purdue,1345,2,Tennessee,1397,6,0.5554341298094104
Purdue,1345,2,Tennessee State,1398,15,0.5
Purdue,1345,2,Texas,1400,11,0.6669028727099385
Purdue,1345,2,Texas A&M,1401,10,0.6414864953604535
Purdue,1345,2,Texas Tech,1403,5,0.5981307069956556
Purdue,1345,2,Troy,1407,13,0.7784379278605386
Purdue,1345,2,UCF,1416,10,0.6987657369858313
Purdue,1345,2,UCLA,1417,7,0.576974594043589
Purdue,1345,2,UMBC,1420,16,0.818135061790343
Purdue,1345,2,Utah State,1429,9,0.5
Purdue,1345,2,Vanderbilt,1435,5,0.5936594069229393
