HigherSeed,HigherSeedID,HigherSeedNum,LowerSeed,LowerSeedID,LowerSeedNum,Predictions
UMBC,1420,16,Lehigh,1250,16,0.596877743758009
Utah State,1429,9,Lehigh,1250,16,0.7704528228191613
Vanderbilt,1435,5,Lehigh,1250,16,0.8127493366373391
VCU,1433,11,Lehigh,1250,16,0.7739627924602869
Villanova,1437,8,Lehigh,1250,16,0.7941286672362071
Virginia,1438,3,Lehigh,1250,16,0.79803685975252
Wisconsin,1458,5,Lehigh,1250,16,0.8227195092632552
Wright State,1460,14,Lehigh,1250,16,0.7704528228191613
Louisville,1257,6,LIU Brooklyn,1254,16,0.7891052530345047
McNeese St,1270,12,LIU Brooklyn,1254,16,0.7243861268251229
Miami FL,1274,7,LIU Brooklyn,1254,16,0.7678945080302901
Miami OH,1275,11,LIU Brooklyn,1254,16,0.645859640949203
Michigan,1276,1,LIU Brooklyn,1254,16,0.89035438704046
Michigan St,1277,3,LIU Brooklyn,1254,16,0.7243861268251229
Missouri,1281,10,LIU Brooklyn,1254,16,0.7151503181748027
North Dakota State,1295,14,LIU Brooklyn,1254,16,0.7243861268251229
NC State,1301,11,LIU Brooklyn,1254,16,0.7243861268251229
Nebraska,1304,4,LIU Brooklyn,1254,16,0.773408463538888
North Carolina,1314,6,LIU Brooklyn,1254,16,0.8357649158638197
Northern Iowa,1320,12,LIU Brooklyn,1254,16,0.6685222379877144
Ohio St,1326,8,LIU Brooklyn,1254,16,0.7243861268251229
Penn,1335,14,LIU Brooklyn,1254,16,0.5532209688742755
LIU Brooklyn,1254,16,Prairie View,1341,16,0.27561387317487707
Purdue,1345,2,LIU Brooklyn,1254,16,0.8299777021090738
Queens,1474,15,LIU Brooklyn,1254,16,0.518499922081999
Santa Clara,1365,10,LIU Brooklyn,1254,16,0.7328892932728476
Siena,1373,16,LIU Brooklyn,1254,16,0.539875246755136
SMU,1374,11,LIU Brooklyn,1254,16,0.7317036065260571
South Florida,1378,11,LIU Brooklyn,1254,16,0.7193393322391634
St John's,1385,5,LIU Brooklyn,1254,16,0.7243861268251229
Saint Louis,1387,9,LIU Brooklyn,1254,16,0.7499631167600481
St Mary's CA,1388,7,LIU Brooklyn,1254,16,0.7243861268251229
TCU,1395,9,LIU Brooklyn,1254,16,0.7284152037419356
Tennessee,1397,6,LIU Brooklyn,1254,16,0.8011891743360956
Tennessee State,1398,15,LIU Brooklyn,1254,16,0.7243861268251229
Texas,1400,11,LIU Brooklyn,1254,16,0.72015117463382194
Texas A&M,1401,10,LIU Brooklyn,1254,16,0.7402747416866806
Texas Tech,1403,5,LIU Brooklyn,1254,16,0.773606666417129
Troy,1407,13,LIU Brooklyn,1254,16,0.5972855570704957
UCF,1416,10,LIU Brooklyn,1254,16,0.6899049923944233
UCLA,1417,7,LIU Brooklyn,1254,16,0.7846359015969775
LIU Brooklyn,1254,16,UMBC,1420,16,0.46308572040088636
Utah State,1429,9,LIU Brooklyn,1254,16,0.7243861268251229
Vanderbilt,1435,5,LIU Brooklyn,1254,16,0.7726663259610007
VCU,1433,11,LIU Brooklyn,1254,16,0.7283521367221734
Villanova,1437,8,LIU Brooklyn,1254,16,0.7512794988156852
Virginia,1438,3,LIU Brooklyn,1254,16,0.7557509387500404
Wisconsin,1458,5,LIU Brooklyn,1254,16,0.7842040559716984
Wright State,1460,14,LIU Brooklyn,1254,16,0.7243861268251229
Louisville,1257,6,McNeese St,1270,12,0.5873974349165744
Louisville,1257,6,Miami FL,1274,7,0.5307312507943625
Louisville,1257,6,Miami OH,1275,11,0.6723100334465789
Michigan,1276,1,Louisville,1257,6,0.6845638365538308
Michigan St,1277,3,Louisville,1257,6,0.41260256508342563
Louisville,1257,6,Missouri,1281,10,0.5984496312408906
Louisville,1257,6,North Dakota State,1295,14,0.5873974349165744
Louisville,1257,6,NC State,1301,11,0.5873974349165744
Nebraska,1304,4,Louisville,1257,6,0.4770455947042738
North Carolina,1314,6,Louisville,1257,6,0.5762768754871532
Louisville,1257,6,Northern Iowa,1320,12,0.6497707335438839
Louisville,1257,6,Ohio St,1326,8,0.5873974349165744
Louisville,1257,6,Penn,1335,14,0.7513540840848639
Louisville,1257,6,Prairie View,1341,16,0.5873974349165744
Purdue,1345,2,Louisville,1257,6,0.5660931374859441
Louisville,1257,6,Queens,1474,15,0.7765211409026314
Louisville,1257,6,Santa Clara,1365,10,0.5769362942015026
Louisville,1257,6,Siena,1373,16,0.7612782171985947
Louisville,1257,6,SMU,1374,11,0.578411863855213
Louisville,1257,6,South Florida,1378,11,0.5934759712009314
St John's,1385,5,Louisville,1257,6,0.41260256508342563
Louisville,1257,6,Saint Louis,1387,9,0.5550570785851604
Louisville,1257,6,St Mary's CA,1388,7,0.5873974349165744
Louisville,1257,6,TCU,1395,9,0.5824754584181832
Tennessee,1397,6,Louisville,1257,6,0.5185421956825601
Louisville,1257,6,Tennessee State,1398,15,0.5873974349165744
Louisville,1257,6,Texas,1400,11,0.592504584023367
Louisville,1257,6,Texas A&M,1401,10,0.5676190593213669
Texas Tech,1403,5,Louisville,1257,6,0.47732783996613465
Louisville,1257,6,Troy,1407,13,0.7161356144812034
Louisville,1257,6,UCF,1416,10,0.6271162833209377
Louisville,1257,6,UCLA,1417,7,0.5066623104738237
Louisville,1257,6,UMBC,1420,16,0.7634366764512036
Louisville,1257,6,Utah State,1429,9,0.5873974349165744
Vanderbilt,1435,5,Louisville,1257,6,0.4759904529225789
Louisville,1257,6,VCU,1433,11,0.5825529821108552
Louisville,1257,6,Villanova,1437,8,0.5533196344579113
Virginia,1438,3,Louisville,1257,6,0.45263814403628183
Wisconsin,1458,5,Louisville,1257,6,0.4926993867197438
Louisville,1257,6,Wright State,1460,14,0.5873974349165744
Miami FL,1274,7,McNeese St,1270,12,0.5572815790266007
Miami OH,1275,11,McNeese St,1270,12,0.4096445884787432
Michigan,1276,1,McNeese St,1270,12,0.7554774515126046
Michigan St,1277,3,McNeese St,1270,12,0.5
Missouri,1281,10,McNeese St,1270,12,0.48855386216789953
McNeese St,1270,12,North Dakota State,1295,14,0.5
NC State,1301,11,McNeese St,1270,12,0.5
Nebraska,1304,4,McNeese St,1270,12,0.5649643440927278
North Carolina,1314,6,McNeese St,1270,12,0.6594231932229867
McNeese St,1270,12,Northern Iowa,1320,12,0.5658194963356282
Ohio St,1326,8,McNeese St,1270,12,0.5
McNeese St,1270,12,Penn,1335,14,0.6797515645300802
McNeese St,1270,12,Prairie View,1341,16,0.5
Purdue,1345,2,McNeese St,1270,12,0.6500241910475707
McNeese St,1270,12,Queens,1474,15,0.7093625661958628
Santa Clara,1365,10,McNeese St,1270,12,0.5107502817890118
McNeese St,1270,12,Siena,1373,16,0.6913596036790113
SMU,1374,11,McNeese St,1270,12,0.509238825592096
South Florida,1378,11,McNeese St,1270,12,0.49371611749217315
St John's,1385,5,McNeese St,1270,12,0.5
Saint Louis,1387,9,McNeese St,1270,12,0.5329750397746166
St Mary's CA,1388,7,McNeese St,1270,12,0.5
TCU,1395,9,McNeese St,1270,12,0.5050681029519828
Tennessee,1397,6,McNeese St,1270,12,0.6052573355655164
McNeese St,1270,12,Tennessee State,1398,15,0.5
Texas,1400,11,McNeese St,1270,12,0.4947221730774061
Texas A&M,1401,10,McNeese St,1270,12,0.5202572349406881
Texas Tech,1403,5,McNeese St,1270,12,0.5652423830437455
McNeese St,1270,12,Troy,1407,13,0.6392605377362367
UCF,1416,10,McNeese St,1270,12,0.45843401977173937
UCLA,1417,7,McNeese St,1270,12,0.5809236016112577
McNeese St,1270,12,UMBC,1420,16,0.6938960517153862
Utah State,1429,9,McNeese St,1270,12,0.5
Vanderbilt,1435,5,McNeese St,1270,12,0.5639244370461439
VCU,1433,11,McNeese St,1270,12,0.504988416898801
Villanova,1437,8,McNeese St,1270,12,0.5347250757713539
Virginia,1438,3,McNeese St,1270,12,0.540709616992594
Wisconsin,1458,5,McNeese St,1270,12,0.5803017693776911
McNeese St,1270,12,Wright State,1460,14,0.5
Miami FL,1274,7,Miami OH,1275,11,0.6446424857209854
Michigan,1276,1,Miami FL,1274,7,0.7105189368228223
Michigan St,1277,3,Miami FL,1274,7,0.44271842097339925
Miami FL,1274,7,Missouri,1281,10,0.5685479422442596
Miami FL,1274,7,North Dakota State,1295,14,0.5572815790266007
Miami FL,1274,7,NC State,1301,11,0.5572815790266007
Nebraska,1304,4,Miami FL,1274,7,0.5077988512860265
North Carolina,1314,6,Miami FL,1274,7,0.6060141025243881
Miami FL,1274,7,Northern Iowa,1320,12,0.6212721723118579
Miami FL,1274,7,Ohio St,1326,8,0.5572815790266007
Miami FL,1274,7,Penn,1335,14,0.7276569085134681
Miami FL,1274,7,Prairie View,1341,16,0.5572815790266007
Purdue,1345,2,Miami FL,1274,7,0.5960440782496009
Miami FL,1274,7,Queens,1474,15,0.7544386048645683
Miami FL,1274,7,Santa Clara,1365,10,0.5466461948602922
Miami FL,1274,7,Siena,1373,16,0.7381972980611907
Miami FL,1274,7,SMU,1374,11,0.5481446688654676
Miami FL,1274,7,South Florida,1378,11,0.5634740713855542
St John's,1385,5,Miami FL,1274,7,0.44271842097339925
Miami FL,1274,7,Saint Louis,1387,9,0.5244915841766387
St Mary's CA,1388,7,Miami FL,1274,7,0.44271842097339925
Miami FL,1274,7,TCU,1395,9,0.552274178720222
Tennessee,1397,6,Miami FL,1274,7,0.5491613929403835
Miami FL,1274,7,Tennessee State,1398,15,0.5572815790266007
Miami FL,1274,7,Texas,1400,11,0.5624838449203665
Miami FL,1274,7,Texas A&M,1401,10,0.5371969926483257
Texas Tech,1403,5,Miami FL,1274,7,0.5080816140195108
Miami FL,1274,7,Troy,1407,13,0.6904647200977294
Miami FL,1274,7,UCF,1416,10,0.5979150302224653
Miami FL,1274,7,UCLA,1417,7,0.475911331914576
Miami FL,1274,7,UMBC,1420,16,0.7404933095055677
Miami FL,1274,7,Utah State,1429,9,0.5572815790266007
Vanderbilt,1435,5,Miami FL,1274,7,0.5067416006996103
Miami FL,1274,7,VCU,1433,11,0.5523530004339197
Miami FL,1274,7,Villanova,1437,8,0.5227374118511906
Virginia,1438,3,Miami FL,1274,7,0.48327200517587804
Wisconsin,1458,5,Miami FL,1274,7,0.5234516837096195
Miami FL,1274,7,Wright State,1460,14,0.5572815790266007
Michigan,1276,1,Miami OH,1275,11,0.8165996121787311
Michigan St,1277,3,Miami OH,1275,11,0.5903554115212568
Missouri,1281,10,Miami OH,1275,11,0.5792370680880078
Miami OH,1275,11,North Dakota State,1295,14,0.4096445884787432
NC State,1301,11,Miami OH,1275,11,0.5903554115212568
Nebraska,1304,4,Miami OH,1275,11,0.6517565838414102
North Carolina,1314,6,Miami OH,1275,11,0.7361706875695495
Miami OH,1275,11,Northern Iowa,1320,12,0.4748661868196394
Ohio St,1326,8,Miami OH,1275,11,0.5903554115212568
Miami OH,1275,11,Penn,1335,14,0.5956073930740495
Miami OH,1275,11,Prairie View,1341,16,0.4096445884787432
Purdue,1345,2,Miami OH,1275,11,0.728016115040781
Miami OH,1275,11,Queens,1474,15,0.6287493840955184
Santa Clara,1365,10,Miami OH,1275,11,0.6007143792182918
Miami OH,1275,11,Siena,1373,16,0.608508825621727
SMU,1374,11,Miami OH,1275,11,0.5992627875924813
Miami OH,1275,11,South Florida,1378,11,0.4157370988862368
St John's,1385,5,Miami OH,1275,11,0.5903554115212568
Saint Louis,1387,9,Miami OH,1275,11,0.621877923228871
St Mary's CA,1388,7,Miami OH,1275,11,0.5903554115212568
TCU,1395,9,Miami OH,1275,11,0.5952490446919844
Tennessee,1397,6,Miami OH,1275,11,0.6884439111519346
Miami OH,1275,11,Tennessee State,1398,15,0.4096445884787432
Texas,1400,11,Miami OH,1275,11,0.5852401820268975
Texas A&M,1401,10,Miami OH,1275,11,0.6098086927477597
Texas Tech,1403,5,Miami OH,1275,11,0.6520133190613344
Miami OH,1275,11,Troy,1407,13,0.5514970647784148
UCF,1416,10,Miami OH,1275,11,0.5495335663828266
UCLA,1417,7,Miami OH,1275,11,0.6664118749469486
Miami OH,1275,11,UMBC,1420,16,0.6113433877499304
Utah State,1429,9,Miami OH,1275,11,0.5903554115212568
Vanderbilt,1435,5,Miami OH,1275,11,0.6507959088582597
Miami OH,1275,11,VCU,1433,11,0.4048277596912154
Villanova,1437,8,Miami OH,1275,11,0.6235301354166123
Virginia,1438,3,Miami OH,1275,11,0.6291645864526831
Wisconsin,1458,5,Miami OH,1275,11,0.6658439261841705
Miami OH,1275,11,Wright State,1460,14,0.4096445884787432
Michigan,1276,1,Michigan St,1277,3,0.7554774515126046
Michigan,1276,1,Missouri,1281,10,0.7638375030487289
Michigan,1276,1,North Dakota State,1295,14,0.7554774515126046
Michigan,1276,1,NC State,1301,11,0.7554774515126046
Michigan,1276,1,Nebraska,1304,4,0.7040601944462166
Michigan,1276,1,North Carolina,1314,6,0.614748666289137
Michigan,1276,1,Northern Iowa,1320,12,0.8010479822750443
Michigan,1276,1,Ohio St,1326,8,0.7554774515126046
Michigan,1276,1,Penn,1335,14,0.8534241790677307
Michigan,1276,1,Prairie View,1341,16,0.7554774515126046
Michigan,1276,1,Purdue,1345,2,0.624547837960888
Michigan,1276,1,Queens,1474,15,0.8687189255285646
Michigan,1276,1,Santa Clara,1365,10,0.7474455617231244
Michigan,1276,1,Siena,1373,16,0.8737494978934687
Michigan,1276,1,SMU,1374,11,0.7485855836847044
Michigan,1276,1,South Florida,1378,11,0.7600911428408527
Michigan,1276,1,St John's,1385,5,0.7554774515126046
Michigan,1276,1,Saint Louis,1387,9,0.7302616577494518
Michigan,1276,1,St Mary's CA,1388,7,0.7554774515126046
Michigan,1276,1,TCU,1395,9,0.7517130064942841
Michigan,1276,1,Tennessee,1397,6,0.6683258321627085
Michigan,1276,1,Tennessee State,1398,15,0.7554774515126046
Michigan,1276,1,Texas,1400,11,0.7593564490011779
Michigan,1276,1,Texas A&M,1401,10,0.7401924567183896
Michigan,1276,1,Texas Tech,1403,5,0.7038244154499198
Michigan,1276,1,Troy,1407,13,0.8455606609835975
Michigan,1276,1,UCF,1416,10,0.7849401206220994
Michigan,1276,1,UCLA,1417,7,0.6902902072454514
Michigan,1276,1,UMBC,1420,16,0.8750579224918413
Michigan,1276,1,Utah State,1429,9,0.7554774515126046
Michigan,1276,1,Vanderbilt,1435,5,0.7049407722726979
Michigan,1276,1,VCU,1433,11,0.7517724983364896
Michigan,1276,1,Villanova,1437,8,0.7288741809985907
Michigan,1276,1,Virginia,1438,3,0.7240903415954086
Michigan,1276,1,Wisconsin,1458,5,0.6908358983893953
Michigan,1276,1,Wright State,1460,14,0.7554774515126046
Michigan St,1277,3,Missouri,1281,10,0.5114461378321005
Michigan St,1277,3,North Dakota State,1295,14,0.5
Michigan St,1277,3,NC State,1301,11,0.5
Michigan St,1277,3,Nebraska,1304,4,0.4350356559072721
Michigan St,1277,3,North Carolina,1314,6,0.3405768067770133
Michigan St,1277,3,Northern Iowa,1320,12,0.5658194963356282
Michigan St,1277,3,Ohio St,1326,8,0.5
Michigan St,1277,3,Penn,1335,14,0.6693006991972987
Michigan St,1277,3,Prairie View,1341,16,0.5
Purdue,1345,2,Michigan St,1277,3,0.6500241910475707
Michigan St,1277,3,Queens,1474,15,0.6973238200973377
Michigan St,1277,3,Santa Clara,1365,10,0.4892497182109882
Michigan St,1277,3,Siena,1373,16,0.6913596036790113
Michigan St,1277,3,SMU,1374,11,0.49076117440790396
Michigan St,1277,3,South Florida,1378,11,0.5062838825078269
Michigan St,1277,3,St John's,1385,5,0.5
Michigan St,1277,3,Saint Louis,1387,9,0.46702496022538337
Michigan St,1277,3,St Mary's CA,1388,7,0.5
Michigan St,1277,3,TCU,1395,9,0.4949318970480172
Michigan St,1277,3,Tennessee,1397,6,0.3947426644344835
Michigan St,1277,3,Tennessee State,1398,15,0.5
Michigan St,1277,3,Texas,1400,11,0.5052778269225939
Michigan St,1277,3,Texas A&M,1401,10,0.4797427650593119
Michigan St,1277,3,Texas Tech,1403,5,0.43475761695625453
Michigan St,1277,3,Troy,1407,13,0.6392605377362367
Michigan St,1277,3,UCF,1416,10,0.5415659802282606
Michigan St,1277,3,UCLA,1417,7,0.4190763983887423
Michigan St,1277,3,UMBC,1420,16,0.6938960517153862
Michigan St,1277,3,Utah State,1429,9,0.5
Michigan St,1277,3,Vanderbilt,1435,5,0.4360755629538561
Michigan St,1277,3,VCU,1433,11,0.49501158310119897
Michigan St,1277,3,Villanova,1437,8,0.46527492422864614
Michigan St,1277,3,Virginia,1438,3,0.45929038300740593
Michigan St,1277,3,Wisconsin,1458,5,0.4196982306223089
Michigan St,1277,3,Wright State,1460,14,0.5
Missouri,1281,10,North Dakota State,1295,14,0.48855386216789953
Missouri,1281,10,NC State,1301,11,0.48855386216789953
Nebraska,1304,4,Missouri,1281,10,0.5761838833745152
North Carolina,1314,6,Missouri,1281,10,0.669631172874882
Missouri,1281,10,Northern Iowa,1320,12,0.5545377087674129
Ohio St,1326,8,Missouri,1281,10,0.5114461378321005
Missouri,1281,10,Penn,1335,14,0.6697020482055133
Missouri,1281,10,Prairie View,1341,16,0.48855386216789953
Purdue,1345,2,Missouri,1281,10,0.6603687892992357
Missouri,1281,10,Queens,1474,15,0.6998319315634524
Santa Clara,1365,10,Missouri,1281,10,0.5221854999883824
Missouri,1281,10,Siena,1373,16,0.6815036764754892
Missouri,1281,10,SMU,1374,11,0.47932378252243374
Missouri,1281,10,South Florida,1378,11,0.49483625904297057
St John's,1385,5,Missouri,1281,10,0.5114461378321005
Saint Louis,1387,9,Missouri,1281,10,0.5443542139474813
St Mary's CA,1388,7,Missouri,1281,10,0.5114461378321005
TCU,1395,9,Missouri,1281,10,0.5165104096950833
Tennessee,1397,6,Missouri,1281,10,0.616143758058135
Missouri,1281,10,Tennessee State,1398,15,0.48855386216789953
Missouri,1281,10,Texas,1400,11,0.49383019820146223
Missouri,1281,10,Texas A&M,1401,10,0.46832600385814377
Texas Tech,1403,5,Missouri,1281,10,0.5764601273466821
Missouri,1281,10,Troy,1407,13,0.6286345715186983
UCF,1416,10,Missouri,1281,10,0.46982272784813817
UCLA,1417,7,Missouri,1281,10,0.5920287681829474
Missouri,1281,10,UMBC,1420,16,0.6840841102136883
Utah State,1429,9,Missouri,1281,10,0.5114461378321005
Vanderbilt,1435,5,Missouri,1281,10,0.5751506276533277
Missouri,1281,10,VCU,1433,11,0.48356919793990044
Villanova,1437,8,Missouri,1281,10,0.5460979238044924
Virginia,1438,3,Missouri,1281,10,0.552058724050073
Wisconsin,1458,5,Missouri,1281,10,0.5914118242808318
Missouri,1281,10,Wright State,1460,14,0.48855386216789953
NC State,1301,11,North Dakota State,1295,14,0.5
Nebraska,1304,4,North Dakota State,1295,14,0.5649643440927278
North Carolina,1314,6,North Dakota State,1295,14,0.6594231932229867
Northern Iowa,1320,12,North Dakota State,1295,14,0.4341805036643718
Ohio St,1326,8,North Dakota State,1295,14,0.5
North Dakota State,1295,14,Penn,1335,14,0.6797515645300802
North Dakota State,1295,14,Prairie View,1341,16,0.5
Purdue,1345,2,North Dakota State,1295,14,0.6500241910475707
North Dakota State,1295,14,Queens,1474,15,0.7093625661958628
Santa Clara,1365,10,North Dakota State,1295,14,0.5107502817890118
North Dakota State,1295,14,Siena,1373,16,0.6913596036790113
SMU,1374,11,North Dakota State,1295,14,0.509238825592096
South Florida,1378,11,North Dakota State,1295,14,0.49371611749217315
St John's,1385,5,North Dakota State,1295,14,0.5
Saint Louis,1387,9,North Dakota State,1295,14,0.5329750397746166
St Mary's CA,1388,7,North Dakota State,1295,14,0.5
TCU,1395,9,North Dakota State,1295,14,0.5050681029519828
Tennessee,1397,6,North Dakota State,1295,14,0.6052573355655164
North Dakota State,1295,14,Tennessee State,1398,15,0.5
Texas,1400,11,North Dakota State,1295,14,0.4947221730774061
Texas A&M,1401,10,North Dakota State,1295,14,0.5202572349406881
Texas Tech,1403,5,North Dakota State,1295,14,0.5652423830437455
Troy,1407,13,North Dakota State,1295,14,0.36073946226376336
UCF,1416,10,North Dakota State,1295,14,0.45843401977173937
UCLA,1417,7,North Dakota State,1295,14,0.5809236016112577
North Dakota State,1295,14,UMBC,1420,16,0.6938960517153862
Utah State,1429,9,North Dakota State,1295,14,0.5
Vanderbilt,1435,5,North Dakota State,1295,14,0.5639244370461439
VCU,1433,11,North Dakota State,1295,14,0.504988416898801
Villanova,1437,8,North Dakota State,1295,14,0.5347250757713539
Virginia,1438,3,North Dakota State,1295,14,0.540709616992594
Wisconsin,1458,5,North Dakota State,1295,14,0.5803017693776911
North Dakota State,1295,14,Wright State,1460,14,0.5
Nebraska,1304,4,NC State,1301,11,0.5649643440927278
North Carolina,1314,6,NC State,1301,11,0.6594231932229867
NC State,1301,11,Northern Iowa,1320,12,0.5658194963356282
Ohio St,1326,8,NC State,1301,11,0.5
NC State,1301,11,Penn,1335,14,0.6797515645300802
NC State,1301,11,Prairie View,1341,16,0.5
Purdue,1345,2,NC State,1301,11,0.6500241910475707
NC State,1301,11,Queens,1474,15,0.7093625661958628
Santa Clara,1365,10,NC State,1301,11,0.5107502817890118
NC State,1301,11,Siena,1373,16,0.6913596036790113
NC State,1301,11,SMU,1374,11,0.49076117440790396
NC State,1301,11,South Florida,1378,11,0.5062838825078269
St John's,1385,5,NC State,1301,11,0.5
Saint Louis,1387,9,NC State,1301,11,0.5329750397746166
St Mary's CA,1388,7,NC State,1301,11,0.5
TCU,1395,9,NC State,1301,11,0.5050681029519828
Tennessee,1397,6,NC State,1301,11,0.6052573355655164
NC State,1301,11,Tennessee State,1398,15,0.5
NC State,1301,11,Texas,1400,11,0.5052778269225939
Texas A&M,1401,10,NC State,1301,11,0.5202572349406881
Texas Tech,1403,5,NC State,1301,11,0.5652423830437455
NC State,1301,11,Troy,1407,13,0.6392605377362367
UCF,1416,10,NC State,1301,11,0.45843401977173937
UCLA,1417,7,NC State,1301,11,0.5809236016112577
NC State,1301,11,UMBC,1420,16,0.6938960517153862
Utah State,1429,9,NC State,1301,11,0.5
Vanderbilt,1435,5,NC State,1301,11,0.5639244370461439
NC State,1301,11,VCU,1433,11,0.49501158310119897
Villanova,1437,8,NC State,1301,11,0.5347250757713539
Virginia,1438,3,NC State,1301,11,0.540709616992594
Wisconsin,1458,5,NC State,1301,11,0.5803017693776911
NC State,1301,11,Wright State,1460,14,0.5
Nebraska,1304,4,North Carolina,1314,6,0.40145885814061477
Nebraska,1304,4,Northern Iowa,1320,12,0.6285845708655068
Nebraska,1304,4,Ohio St,1326,8,0.5649643440927278
Nebraska,1304,4,Penn,1335,14,0.7210806385577333
Nebraska,1304,4,Prairie View,1341,16,0.5649643440927278
Purdue,1345,2,Nebraska,1304,4,0.5885104160244216
Nebraska,1304,4,Queens,1474,15,0.7463086066807908
Nebraska,1304,4,Santa Clara,1365,10,0.5543659357209283
Nebraska,1304,4,Siena,1373,16,0.7441817177273392
Nebraska,1304,4,SMU,1374,11,0.5558596250023993
Nebraska,1304,4,South Florida,1378,11,0.5711320740962612
Nebraska,1304,4,St John's,1385,5,0.5649643440927278
Nebraska,1304,4,Saint Louis,1387,9,0.5322657836008661
Nebraska,1304,4,St Mary's CA,1388,7,0.5649643440927278
Nebraska,1304,4,TCU,1395,9,0.5599752275520057
Nebraska,1304,4,Tennessee,1397,6,0.45857392692351606
Nebraska,1304,4,Tennessee State,1398,15,0.5649643440927278
Nebraska,1304,4,Texas,1400,11,0.5701459670660873
Nebraska,1304,4,Texas A&M,1401,10,0.5449436923858031
Nebraska,1304,4,Texas Tech,1403,5,0.49971716596144583
Nebraska,1304,4,Troy,1407,13,0.6970925217050683
Nebraska,1304,4,UCF,1416,10,0.6053919618624242
Nebraska,1304,4,UCLA,1417,7,0.48369793291838914
Nebraska,1304,4,UMBC,1420,16,0.7464432728207967
Nebraska,1304,4,Utah State,1429,9,0.5649643440927278
Nebraska,1304,4,Vanderbilt,1435,5,0.5010574729803495
Nebraska,1304,4,VCU,1433,11,0.5600537735149475
Nebraska,1304,4,Villanova,1437,8,0.5305146190332702
Virginia,1438,3,Nebraska,1304,4,0.47548594621973483
Nebraska,1304,4,Wisconsin,1458,5,0.4843357078187419
Nebraska,1304,4,Wright State,1460,14,0.5649643440927278
North Carolina,1314,6,Northern Iowa,1320,12,0.7161694903070678
North Carolina,1314,6,Ohio St,1326,8,0.6594231932229867
North Carolina,1314,6,Penn,1335,14,0.8042946015012532
North Carolina,1314,6,Prairie View,1341,16,0.6594231932229867
Purdue,1345,2,North Carolina,1314,6,0.48960667528373314
North Carolina,1314,6,Queens,1474,15,0.8253487717546727
North Carolina,1314,6,Santa Clara,1365,10,0.6496991555825848
North Carolina,1314,6,Siena,1373,16,0.8126326597706086
North Carolina,1314,6,SMU,1374,11,0.6510744275017453
North Carolina,1314,6,South Florida,1378,11,0.6650457068090515
St John's,1385,5,North Carolina,1314,6,0.3405768067770133
North Carolina,1314,6,Saint Louis,1387,9,0.6291642113219043
North Carolina,1314,6,St Mary's CA,1388,7,0.6594231932229867
North Carolina,1314,6,TCU,1395,9,0.6548555668353607
Tennessee,1397,6,North Carolina,1314,6,0.4419368357982786
North Carolina,1314,6,Tennessee State,1398,15,0.6594231932229867
North Carolina,1314,6,Texas,1400,11,0.664148556497109
North Carolina,1314,6,Texas A&M,1401,10,0.6409872159565859
Texas Tech,1403,5,North Carolina,1314,6,0.4017307368115253
North Carolina,1314,6,Troy,1407,13,0.7743224091355889
North Carolina,1314,6,UCF,1416,10,0.6957992547333774
North Carolina,1314,6,UCLA,1417,7,0.5827709357494802
North Carolina,1314,6,UMBC,1420,16,0.814439966035603
North Carolina,1314,6,Utah State,1429,9,0.6594231932229867
Vanderbilt,1435,5,North Carolina,1314,6,0.4004428823967298
North Carolina,1314,6,VCU,1433,11,0.6549276130534089
North Carolina,1314,6,Villanova,1437,8,0.6275219546711647
Virginia,1438,3,North Carolina,1314,6,0.37812245484302665
Wisconsin,1458,5,North Carolina,1314,6,0.4166082639796529
North Carolina,1314,6,Wright State,1460,14,0.6594231932229867
Ohio St,1326,8,Northern Iowa,1320,12,0.5658194963356282
Northern Iowa,1320,12,Penn,1335,14,0.6195917011763856
Northern Iowa,1320,12,Prairie View,1341,16,0.4341805036643718
Purdue,1345,2,Northern Iowa,1320,12,0.7076422210707344
Northern Iowa,1320,12,Queens,1474,15,0.6519168086090191
Santa Clara,1365,10,Northern Iowa,1320,12,0.576353673366103
Northern Iowa,1320,12,Siena,1373,16,0.6322004688833722
SMU,1374,11,Northern Iowa,1320,12,0.574876194615229
South Florida,1378,11,Northern Iowa,1320,12,0.5596342732421615
St John's,1385,5,Northern Iowa,1320,12,0.5658194963356282
Saint Louis,1387,9,Northern Iowa,1320,12,0.5979442233412311
St Mary's CA,1388,7,Northern Iowa,1320,12,0.5658194963356282
TCU,1395,9,Northern Iowa,1320,12,0.5707931385915479
Tennessee,1397,6,Northern Iowa,1320,12,0.6664637972640052
Northern Iowa,1320,12,Tennessee State,1398,15,0.4341805036643718
Texas,1400,11,Northern Iowa,1320,12,0.5606259112774112
Texas A&M,1401,10,Northern Iowa,1320,12,0.5856200949932853
Texas Tech,1403,5,Northern Iowa,1320,12,0.6288486609834745
Northern Iowa,1320,12,Troy,1407,13,0.5762361826253896
UCF,1416,10,Northern Iowa,1320,12,0.5245218689123532
UCLA,1417,7,Northern Iowa,1320,12,0.6436818972510463
Northern Iowa,1320,12,UMBC,1420,16,0.6349663957841691
Utah State,1429,9,Northern Iowa,1320,12,0.5658194963356282
Vanderbilt,1435,5,Northern Iowa,1320,12,0.6275964974718038
VCU,1433,11,Northern Iowa,1320,12,0.5707150403185446
Villanova,1437,8,Northern Iowa,1320,12,0.5996336862755298
Virginia,1438,3,Northern Iowa,1320,12,0.6053994477445708
